Timestamp_Local_Human,Timestamp_Local_EpochMs,Timestamp_Arduino,DeviceName,DeviceAddress,Ax,Ay,Az,Gx,Gy,Gz,Q0,Q1,Q2,Q3,Env1,Env2,Env3,Env4
2026:07:03_17:26:24.956,1783092384956,784,LT,73:5A:BC:29:A9:13,1.0107422,-0.052246094,-0.025634766,0.5493164,0.18310545,-0.30517578,0.6979134,-0.021109376,-0.7156677,0.016804043,62.0,69.0,79.0,81.0
2026:07:03_17:26:24.731,1783092384731,563,LT,73:5A:BC:29:A9:13,1.0118408,-0.057250977,-0.026367188,0.24414061,0.122070305,0.0,0.69779754,-0.022703035,-0.7157133,0.017583475,63.0,68.0,77.0,81.0
2026:07:03_17:26:24.548,1783092384548,361,LT,73:5A:BC:29:A9:13,1.0093994,-0.057861328,-0.025512695,0.5493164,0.061035153,0.18310545,0.69784343,-0.022492237,-0.715705,0.016319653,62.0,68.0,80.0,82.0
2026:07:03_17:26:24.992,1783092384992,799,LT,73:5A:BC:29:A9:13,1.0102539,-0.053100586,-0.025146484,0.5493164,0.122070305,-0.3662109,0.6983706,-0.019946225,-0.71527886,0.015752425,61.0,68.0,78.0,82.0
2026:07:03_17:26:24.993,1783092384993,816,LT,73:5A:BC:29:A9:13,1.0115967,-0.052124023,-0.028076172,0.7324218,0.061035153,-0.5493164,0.69764984,-0.020053312,-0.7159746,0.015961323,62.0,68.0,79.0,83.0
2026:07:03_17:26:24.996,1783092384996,831,LT,73:5A:BC:29:A9:13,1.0108643,-0.0513916,-0.028442383,0.7324218,0.0,-0.48828122,0.6969214,-0.019936683,-0.7166873,0.01593909,62.0,68.0,79.0,82.0
2026:07:03_17:26:25.084,1783092385084,845,LT,73:5A:BC:29:A9:13,1.0107422,-0.05126953,-0.028686523,0.61035156,-0.061035153,-0.3662109,0.69616723,-0.019877648,-0.7174212,0.015957048,62.0,69.0,79.0,81.0
2026:07:03_17:26:25.089,1783092385089,860,LT,73:5A:BC:29:A9:13,1.0085449,-0.053710938,-0.027832031,0.61035156,0.061035153,-0.30517578,0.6967559,-0.020349171,-0.71682185,0.01658376,62.0,67.0,78.0,82.0
2026:07:03_17:26:25.093,1783092385093,889,LT,73:5A:BC:29:A9:13,1.0106201,-0.05432129,-0.025756836,0.48828122,0.18310545,0.18310545,0.6979342,-0.020778086,-0.7156467,0.01724783,64.0,69.0,77.0,83.0
2026:07:03_17:26:25.092,1783092385092,874,LT,73:5A:BC:29:A9:13,1.0091553,-0.0546875,-0.026489258,0.5493164,0.18310545,0.061035153,0.6973924,-0.02081363,-0.71617484,0.017193556,62.0,68.0,78.0,81.0
2026:07:03_17:26:25.128,1783092385128,929,LT,73:5A:BC:29:A9:13,1.0111084,-0.05505371,-0.026489258,0.30517578,0.0,-0.18310545,0.69732845,-0.021493321,-0.7161944,0.018120237,62.0,68.0,78.0,82.0
2026:07:03_17:26:25.131,1783092385131,944,LT,73:5A:BC:29:A9:13,1.0107422,-0.056030273,-0.02746582,0.30517578,0.061035153,-0.24414061,0.69683236,-0.020509843,-0.71672994,0.017146684,61.0,67.0,80.0,82.0
2026:07:03_17:26:25.132,1783092385132,961,LT,73:5A:BC:29:A9:13,1.0112305,-0.053710938,-0.02722168,0.3662109,0.061035153,-0.24414061,0.69758415,-0.020357925,-0.71600354,0.017098142,61.0,69.0,79.0,82.0
2026:07:03_17:26:25.172,1783092385172,976,LT,73:5A:BC:29:A9:13,1.0117188,-0.051879883,-0.025756836,0.30517578,0.061035153,-0.122070305,0.6980062,-0.019422635,-0.71563864,0.01621582,63.0,67.0,79.0,81.0
2026:07:03_17:26:25.174,1783092385174,991,LT,73:5A:BC:29:A9:13,1.0131836,-0.0513916,-0.024902344,0.30517578,0.0,0.0,0.6986618,-0.019797314,-0.7149773,0.016688319,61.0,68.0,78.0,82.0
